2000-1,1.454666664203008,100.06533422470093
2000-2,1.3353333284457525,102.60883356730143
2000-3,1.1959999948740005,121.74616775512695
2000-4,1.3816666632890702,123.62600008646648
2000-5,1.5309999992450078,136.81350072224936
2000-6,1.6023333370685577,138.3794994354248
2000-7,1.6156666616598765,144.90699996948243
2000-8,1.7236666639645895,144.92133344014485
2000-9,1.6366666634877522,134.6666665395101
2000-10,1.6113333374261856,127.32099965413411
2000-11,1.5303333302338917,112.11449991861979
2000-12,1.4776666690905889,96.67916657129923
2001-1,1.5633333335320154,97.56050008138021
2001-2,1.0993333299954733,93.43850030899048
2001-3,1.2479999969402948,112.46799983978272
2001-4,1.279999993244807,122.96966781616212
2001-5,1.4153333226839702,138.26316668192547
2001-6,1.5073333342870077,141.49066658020018
2001-7,1.6099999984105429,143.8064987182617
2001-8,1.7016666650772094,149.6425013224284
2001-9,1.61700000166893,136.76883379618326
2001-10,1.6246666659911473,131.23433265686035
2001-11,1.584666665395101,117.73316739400228
2001-12,1.5586666653553645,109.76999950408936
2002-1,1.5830000013113021,107.3755008061727
2002-2,1.351000002026558,99.69399884541829
2002-3,1.4616666595141092,120.32983468373617
2002-4,1.4576666623353958,128.93483505249023
2002-5,1.517999991774559,133.87450040181477
2002-6,1.6216666599114735,140.21983261108397
2002-7,1.645333331823349,148.87566579182942
2002-8,1.6163333336512247,148.4183327992757
2002-9,1.5906666626532873,141.00016670227052
2002-10,1.567999991774559,126.40416577657064
2002-11,1.5163333227237066,109.19916718800863
2002-12,1.4223333249489467,99.51466636657715
2003-1,1.4633333335320156,97.59933357238769
2003-2,1.1289999932050705,89.59549943606059
2003-3,1.2903333266576131,113.90250027974447
2003-4,1.3099999904632569,119.6171677271525
2003-5,1.4093333353598914,135.98200149536132
2003-6,1.5770000090201697,137.96383323669434
2003-7,1.638999996582667,148.70866533915202
2003-8,1.712333325544993,148.12549985249836
2003-9,1.5779999991257985,136.61683336893717
2003-10,1.692666663726171,126.17433230082194
2003-11,1.5770000010728835,111.50233376820883
2003-12,1.5579999953508377,103.12799975077311
2004-1,1.4800000021855035,87.80099978645643
2004-2,1.1966666673620543,95.64016739527385
2004-3,1.3849999914566675,115.47583325703938
2004-4,1.439999994635582,125.02416776021322
2004-5,1.6729999909798303,135.17716573079426
2004-6,1.6033333321412404,139.23483276367188
2004-7,1.7350000003973642,147.0733325958252
2004-8,1.6989999910195668,147.5259999593099
2004-9,1.6909999986489614,136.20883255004884
2004-10,1.7126666645208994,127.26850001017253
2004-11,1.5386666546265284,111.40983352661132
2004-12,1.494333333770434,103.52533321380615
2005-1,1.4389999955892563,97.65966640313466
2005-2,0.6293333292007446,32.187666511535646
2005-3,0.6286666671435038,36.451333618164064
2005-4,0.5753333290417989,50.87216682434082
2005-5,0.7453333328167597,54.762499745686846
2005-6,0.7256666680177053,70.22016639709473
2005-7,0.7329999963442485,76.00466664632161
2005-8,0.7450000027815501,77.04300003051758
2005-9,0.7129999995231628,67.0875
2005-10,0.8046666632095972,56.47816696166992
2005-11,0.6666666676600774,45.79883365631103
2005-12,0.6800000001986821,32.97433312733968
2006-1,0.7496666620175044,37.96566670735677
2006-2,0.5286666611830394,29.391833146413166
2006-3,0.5383333335320155,40.665833473205566
2006-4,0.5793333341677983,50.21750005086263
2006-5,0.7593333333730697,59.7766663869222
2006-6,0.7846666673819224,68.29183362325033
2006-7,0.7529999931653341,78.72466634114583
2006-8,0.731333335240682,72.92883338928223
2006-9,0.7516666690508524,63.49033368428548
2006-10,0.6986666669448217,55.57716687520345
2006-11,0.7580000003178914,49.38100001017253
2006-12,0.6579999983310699,41.31999969482422
2007-1,0.6306666592756908,34.081833108266196
2007-2,0.48199999928474424,24.517166646321616
2007-3,0.5749999995032946,39.19949982961019
2007-4,0.6446666638056437,45.77716687520345
2007-5,0.5989999989668529,62.92566744486491
2007-6,0.6973333418369293,67.23700040181478
2007-7,0.751666659116745,74.57366561889648
2007-8,0.704666664203008,74.29250043233236
2007-9,0.6863333304723104,66.34733238220215
